sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
405,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Photography,0.0,0.0,0.0,0.0,September
406,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Poster,0.0,0.0,0.0,0.0,September
407,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Video Film(Blue),1.0,0.0,0.0,0.0,September
408,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Others,1.0,0.0,0.0,0.0,September
409,A - IPC Crime,PUBLIC JUSTICE (Sec.213 to 215 IPC),,3.0,1.0,0.0,0.0,September
410,A - IPC Crime,PUBLIC NUISANCE (Sec.291 and 510 IPC),,65.0,13.0,5.0,8.0,September
411,A - IPC Crime,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC)",,2657.0,522.0,227.0,312.0,September
412,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Attempt to Commit,12.0,1.0,2.0,3.0,September
413,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Defence Personnel,3.0,0.0,0.0,2.0,September
414,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Jail Personnel,8.0,1.0,1.0,0.0,September
415,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Judicial Official,12.0,1.0,0.0,1.0,September
416,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Minister,0.0,0.0,0.0,0.0,September
417,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MLA,0.0,0.0,0.0,0.0,September
418,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MP,1.0,0.0,0.0,0.0,September
419,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Nationalised Bank Personnel,1.0,0.0,0.0,1.0,September
420,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Elected Member,3.0,1.0,2.0,0.0,September
421,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Enforcement Official,6.0,2.0,3.0,0.0,September
422,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Govt. Official,301.0,34.0,33.0,30.0,September
423,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Para Military Personnel,1.0,0.0,0.0,0.0,September
424,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Police Personnel,299.0,24.0,36.0,30.0,September
425,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Public Sector Undertaking Official,75.0,7.0,6.0,7.0,September
426,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Defence Personnel,0.0,0.0,0.0,0.0,September
427,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Jail Personnel,1.0,0.0,0.0,0.0,September
428,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Judicial Official,0.0,0.0,0.0,0.0,September
429,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Minister,0.0,0.0,0.0,0.0,September
430,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MLA,0.0,0.0,0.0,0.0,September
431,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MP,0.0,0.0,0.0,0.0,September
432,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Nationalised Bank Personnel,0.0,0.0,0.0,0.0,September
433,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Elected Member,0.0,0.0,0.0,0.0,September
434,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Enforcement Official,0.0,0.0,0.0,0.0,September
435,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Govt. Official,3.0,0.0,0.0,0.0,September
436,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Para Military Personnel,0.0,0.0,0.0,0.0,September
437,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Police Personnel,4.0,0.0,0.0,1.0,September
438,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Public Sector Undertaking Official,0.0,0.0,0.0,0.0,September
439,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Others,0.0,0.0,0.0,0.0,September
440,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Death Causeed By Electric Shock,62.0,14.0,7.0,6.0,September
441,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Animal -Related,49.0,4.0,5.0,6.0,September
442,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Boat/Vessel - Related,5.0,0.0,0.0,2.0,September
443,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Explosive/Explosive Substances - Related,33.0,2.0,6.0,4.0,September
444,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Inflammable Substance- Related ,22.0,0.0,3.0,4.0,September
445,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Machinery - Related,90.0,13.0,5.0,14.0,September
446,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Poisonous Substance - Related,6.0,0.0,1.0,1.0,September
447,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Other - Related,1219.0,65.0,412.0,79.0,September
448,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Human - Related,594.0,35.0,112.0,59.0,September
449,A - IPC Crime,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC),,1.0,0.0,0.0,0.0,September
450,A - IPC Crime,SEDITION (Sec. 124A IPC),Attempt to Commit,0.0,0.0,0.0,0.0,September
451,A - IPC Crime,SEDITION (Sec. 124A IPC),By Foreigner,0.0,0.0,0.0,0.0,September
452,A - IPC Crime,SEDITION (Sec. 124A IPC),By National,0.0,0.0,0.0,0.0,September
453,A - IPC Crime,SEDITION (Sec. 124A IPC),By National And Foreigner,0.0,0.0,0.0,0.0,September
454,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Attempt to Commit,2.0,0.0,1.0,0.0,September
455,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Office,6.0,0.0,1.0,3.0,September
456,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Conveyance,2.0,0.0,0.0,0.0,September
457,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Place,50.0,7.0,7.0,12.0,September
458,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Other Places,65.0,9.0,4.0,12.0,September
459,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Dowry,3.0,0.0,1.0,1.0,September
460,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Abetment of Suicide,237.0,23.0,31.0,28.0,September
461,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Other Reasons,209.0,33.0,18.0,23.0,September
462,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Attempt to Commit suicide,76.0,13.0,2.0,8.0,September
463,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Sub Total,525.0,69.0,52.0,60.0,September
464,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",UNNATURAL SEX (Sec.377 IPC),,,,,September
465,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Abetment  ,0.0,0.0,0.0,0.0,September
466,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Animal  ,0.0,2.0,0.0,0.0,September
467,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Attempt,0.0,0.0,0.0,0.0,September
468,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Major - Man,3.0,0.0,0.0,0.0,September
469,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Major - Woman,1.0,1.0,0.0,0.0,September
470,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Minor - Boy,0.0,0.0,0.0,0.0,September
471,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Minor - Girl,0.0,0.0,0.0,0.0,September
472,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Attempt to Commit,20.0,3.0,6.0,0.0,September
473,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Confession,5.0,0.0,0.0,1.0,September
474,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Property,17.0,0.0,2.0,2.0,September
475,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To settle Dispute,11.0,1.0,1.0,2.0,September
476,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Others,269.0,30.0,39.0,28.0,September
477,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Male,0.0,0.0,0.0,0.0,September
478,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Female,1.0,0.0,1.0,0.0,September
479,A - IPC Crime,OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC),,27.0,4.0,1.0,2.0,September
480,A - IPC Crime,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC)",,0.0,0.0,0.0,0.0,September
481,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Documents  ,1.0,0.0,0.0,0.0,September
482,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Property  ,1.0,0.0,0.0,0.0,September
483,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Persons ,5.0,0.0,1.0,0.0,September
484,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Printed Matter,2.0,0.0,0.0,0.0,September
485,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Others,2.0,0.0,0.0,0.0,September
486,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Assembly,6.0,1.0,0.0,0.0,September
487,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Parliament,153.0,0.0,1.0,0.0,September
488,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Other Elected Bodies,13.0,0.0,0.0,0.0,September
489,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Man,0.0,0.0,0.0,0.0,September
490,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Woman,0.0,0.0,0.0,0.0,September
491,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Boy,0.0,0.0,0.0,0.0,September
492,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Girl,0.0,0.0,0.0,0.0,September
493,A - IPC Crime,Attempting to commit offences (Sec.511 IPC),Attempting to commit offences,171.0,14.0,24.0,19.0,September
494,A - IPC Crime,ILLEGAL DETENTION (Sec.342 IPC),,0.0,0.0,0.0,0.0,September
495,A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC),,4.0,1.0,0.0,0.0,September
496,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Boy ,24.0,0.0,1.0,0.0,September
497,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Girl,20.0,2.0,4.0,4.0,September
498,A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC),,8.0,1.0,1.0,2.0,September
499,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",174 A,65.0,2.0,8.0,10.0,September
500,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",229 A,250.0,13.0,36.0,32.0,September
501,A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,9.0,3.0,2.0,0.0,September
502,A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,24.0,2.0,2.0,4.0,September
503,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,,8.0,4.0,1.0,1.0,September
504,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,0.0,0.0,0.0,0.0,September
505,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Private Institution,12.0,4.0,0.0,0.0,September
506,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,12.0,3.0,0.0,0.0,September
507,A - IPC Crime,Human Trafficking,Eunuch,6.0,0.0,0.0,0.0,September
508,A - IPC Crime,Human Trafficking,Men,0.0,0.0,0.0,0.0,September
509,A - IPC Crime,Human Trafficking,Boy,2.0,0.0,0.0,0.0,September
510,A - IPC Crime,Human Trafficking,Women,0.0,0.0,0.0,0.0,September
511,A - IPC Crime,Human Trafficking,Girl,2.0,0.0,0.0,0.0,September
512,A - IPC Crime,Aadhaar Act,Impersonation,1.0,0.0,0.0,0.0,September
513,A - IPC Crime,Aadhaar Act,Offence by Company,0.0,0.0,0.0,0.0,September
514,A - IPC Crime,Aadhaar Act,Offence by individual,0.0,0.0,0.0,0.0,September
515,A - IPC Crime,Aadhaar Act,Sub Total,1.0,0.0,0.0,0.0,September
516,A - IPC Crime,Aadhaar Act,Giving false information respecting an offence com,,,,,September
517,A - IPC Crime,Aadhaar Act,Giving false information respecting an offence committed,2.0,0.0,1.0,0.0,September
518,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0.0,0.0,0.0,0.0,September
519,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,4.0,0.0,0.0,0.0,September
520,B - SPECIAL & LOCAL LAWS,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Disturbed Area,18.0,3.0,0.0,2.0,September
521,B - SPECIAL & LOCAL LAWS,ARMS ACT 1960,Country Made - Non Prohibited Bore - In Other Area,87.0,9.0,6.0,16.0,September
522,B - SPECIAL & LOCAL LAWS,ARMS ACT 1961,Country Made - Prohibited Bore - In Disturbed Area,9.0,1.0,0.0,1.0,September
523,B - SPECIAL & LOCAL LAWS,ARMS ACT 1962,Country Made - Prohibited Bore - In Other Area,60.0,11.0,11.0,5.0,September
524,B - SPECIAL & LOCAL LAWS,ARMS ACT 1963,Factory Made - Non Prohibited Bore - In Disturbed Area,2.0,1.0,0.0,1.0,September
525,B - SPECIAL & LOCAL LAWS,ARMS ACT 1964,Factory Made - Non Prohibited Bore - In Other Area,20.0,0.0,1.0,2.0,September
526,B - SPECIAL & LOCAL LAWS,ARMS ACT 1965,Factory Made - Prohibited Bore - In Disturbed Area,2.0,0.0,1.0,0.0,September
527,B - SPECIAL & LOCAL LAWS,ARMS ACT 1966,Factory Made - Prohibited Bore - In Other Area,25.0,3.0,3.0,5.0,September
528,B - SPECIAL & LOCAL LAWS,ANIMAL,The Karnataka Prevention of Slaughter and Preservation of Cattle Ordinance 2020,116.0,9.0,16.0,8.0,September
529,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Preservation Act 1972,0.0,0.0,0.0,0.0,September
530,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Protection Act 1972,2.0,1.0,1.0,0.0,September
531,B - SPECIAL & LOCAL LAWS,ANIMAL,Prevention of Cruelty to Animals Act 1960,124.0,15.0,10.0,7.0,September
532,B - SPECIAL & LOCAL LAWS,ANIMAL,Elephant (Preservation) Act 1879,0.0,0.0,0.0,0.0,September
533,B - SPECIAL & LOCAL LAWS,ANIMAL,Cattle Tresspass Act 1871,3.0,1.0,0.0,0.0,September
534,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1952,Films,2.0,0.0,0.0,0.0,September
535,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1953,Video,0.0,0.0,0.0,0.0,September
536,B - SPECIAL & LOCAL LAWS,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000 ,54.0,7.0,7.0,5.0,September
537,B - SPECIAL & LOCAL LAWS,CONSUMER,Consumer (Protection) Act 1986,7.0,1.0,0.0,2.0,September
538,B - SPECIAL & LOCAL LAWS,CONSUMER,Essential Commodities Act 1955,352.0,40.0,25.0,27.0,September
539,B - SPECIAL & LOCAL LAWS,CONSUMER,Prevention of Food Adulternation Act 1954,3.0,0.0,0.0,0.0,September
540,B - SPECIAL & LOCAL LAWS,CONSUMER,Packaged Commodities (Regulation) order 1975,0.0,0.0,0.0,0.0,September
541,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1957,By Company,114.0,7.0,14.0,14.0,September
542,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1958,By Individual,62.0,5.0,7.0,3.0,September
543,B - SPECIAL & LOCAL LAWS,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0.0,1.0,0.0,0.0,September
544,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,989.0,131.0,108.0,109.0,September
545,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,188.0,24.0,19.0,16.0,September
546,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,382.0,41.0,39.0,44.0,September
547,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,90.0,8.0,6.0,9.0,September
548,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,90.0,22.0,29.0,5.0,September
549,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Marriage (Restraint) Act - 1929,124.0,14.0,13.0,12.0,September
550,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Juvenile Justice Act 1986,111.0,20.0,11.0,10.0,September
551,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Probation of offenders Act 1958,1.0,0.0,0.0,1.0,September
552,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0.0,0.0,0.0,0.0,September
553,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0.0,0.0,0.0,0.0,September
554,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Gazetted - Central,0.0,0.0,0.0,0.0,September
555,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Defence,0.0,0.0,0.0,0.0,September
556,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Public Sector Undertaking,0.0,0.0,0.0,0.0,September
557,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - State,0.0,0.0,0.0,0.0,September
558,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Non-Gazetted - Central,0.0,0.0,0.0,0.0,September
559,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Defence,0.0,0.0,0.0,0.0,September
560,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - State,0.0,0.0,0.0,0.0,September
561,B - SPECIAL & LOCAL LAWS,CUSTOMS,Customs Act 1962,0.0,0.0,0.0,0.0,September
562,B - SPECIAL & LOCAL LAWS,CUSTOMS,Import/Export (Control) Act 1947,0.0,0.0,0.0,0.0,September
563,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Substances Act 1908,19.0,2.0,3.0,1.0,September
564,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Act 1884,41.0,1.0,7.0,4.0,September
565,B - SPECIAL & LOCAL LAWS,Explosives,Inflammable Substance Act 1952,0.0,0.0,0.0,0.0,September
566,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0.0,0.0,0.0,0.0,September
567,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0.0,0.0,0.0,0.0,September
568,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0.0,0.0,0.0,0.0,September
569,B - SPECIAL & LOCAL LAWS,FOREIGNER,Foreigners Act 1946,46.0,2.0,1.0,13.0,September
570,B - SPECIAL & LOCAL LAWS,FOREIGNER,Registration of Foreigners Act 1939,0.0,0.0,0.0,0.0,September
571,B - SPECIAL & LOCAL LAWS,FOREST,Indian Forest Act 1927,2.0,1.0,0.0,0.0,September
572,B - SPECIAL & LOCAL LAWS,FOREST,Forest (Conservation) Act 1980,7.0,0.0,2.0,0.0,September
573,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - In India,0.0,0.0,0.0,0.0,September
574,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - Outside India,0.0,0.0,0.0,0.0,September
575,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - In India,0.0,0.0,0.0,0.0,September
576,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - Outside India,0.0,0.0,0.0,0.0,September
577,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Organised,164.0,8.0,8.0,16.0,September
578,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Un-Organised,60.0,14.0,7.0,7.0,September
579,B - SPECIAL & LOCAL LAWS,BONDED LABOUR SYSTEM,,3.0,1.0,0.0,2.0,September
580,B - SPECIAL & LOCAL LAWS,INDIAN MOTOR VEHICLE,,298.0,3.0,243.0,17.0,September
581,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,1129.0,245.0,197.0,139.0,September
582,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,1708.0,261.0,239.0,200.0,September
583,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Sub Total,2837.0,506.0,436.0,339.0,September
584,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,PASSPORT ACT,,,,,September
585,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Foreigner,3.0,0.0,1.0,1.0,September
586,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Indian,1.0,0.0,0.0,0.0,September
587,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,5.0,0.0,0.0,0.0,September
588,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,Parliament,104.0,0.0,1.0,1.0,September
589,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,Other Elected Bodies,10.0,0.0,0.0,0.0,September
590,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),3672.0,528.0,482.0,346.0,September
591,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1964,Street Gambling (87),4396.0,645.0,476.0,373.0,September
592,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1965,House Gambling (79 & 80),194.0,32.0,21.0,19.0,September
593,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1966,Betting ,400.0,17.0,10.0,3.0,September
594,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1967,Others ,443.0,49.0,38.0,41.0,September
595,B - SPECIAL & LOCAL LAWS,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,,127.0,21.0,11.0,8.0,September
596,B - SPECIAL & LOCAL LAWS,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",,2.0,0.0,1.0,0.0,September
597,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0.0,0.0,0.0,0.0,September
598,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,0.0,0.0,0.0,0.0,September
599,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),,0.0,0.0,0.0,0.0,September
600,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Indian Railways Act 1989,1.0,0.0,0.0,0.0,September
601,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0.0,0.0,0.0,0.0,September
602,B - SPECIAL & LOCAL LAWS,UNLAWFUL ACTIVITIES (Prevention) Act 1967,,5.0,0.0,0.0,1.0,September
