sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
396.0,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Others,1.0,0.0,0.0,0.0,June
397.0,A - IPC Crime,PUBLIC JUSTICE (Sec.213 to 215 IPC),,2.0,0.0,0.0,0.0,June
398.0,A - IPC Crime,PUBLIC NUISANCE (Sec.291 and 510 IPC),,39.0,14.0,3.0,5.0,June
399.0,A - IPC Crime,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC)",,1983.0,575.0,206.0,394.0,June
400.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Attempt to Commit,6.0,1.0,2.0,1.0,June
401.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Defence Personnel,1.0,1.0,0.0,0.0,June
402.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Jail Personnel,7.0,0.0,1.0,2.0,June
403.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Judicial Official,10.0,0.0,1.0,0.0,June
404.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Minister,0.0,0.0,0.0,0.0,June
405.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MLA,0.0,0.0,0.0,0.0,June
406.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MP,1.0,0.0,0.0,0.0,June
407.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Nationalised Bank Personnel,0.0,0.0,0.0,0.0,June
408.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Elected Member,1.0,0.0,0.0,0.0,June
409.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Enforcement Official,3.0,0.0,0.0,1.0,June
410.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Govt. Official,207.0,43.0,38.0,27.0,June
411.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Para Military Personnel,1.0,0.0,1.0,0.0,June
412.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Police Personnel,201.0,33.0,34.0,25.0,June
413.0,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Public Sector Undertaking Official,56.0,9.0,6.0,4.0,June
414.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Defence Personnel,0.0,0.0,0.0,0.0,June
415.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Jail Personnel,1.0,0.0,0.0,0.0,June
416.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Judicial Official,0.0,0.0,0.0,0.0,June
417.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Minister,0.0,0.0,0.0,0.0,June
418.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MLA,0.0,0.0,0.0,0.0,June
419.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MP,0.0,0.0,0.0,0.0,June
420.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Nationalised Bank Personnel,0.0,0.0,0.0,0.0,June
421.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Elected Member,0.0,0.0,0.0,0.0,June
422.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Enforcement Official,0.0,0.0,0.0,0.0,June
423.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Govt. Official,3.0,1.0,1.0,0.0,June
424.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Para Military Personnel,0.0,0.0,0.0,0.0,June
425.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Police Personnel,2.0,0.0,0.0,1.0,June
426.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Public Sector Undertaking Official,0.0,0.0,0.0,0.0,June
427.0,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Others,0.0,2.0,0.0,0.0,June
428.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Death Causeed By Electric Shock,35.0,7.0,14.0,6.0,June
429.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Animal -Related,32.0,8.0,5.0,5.0,June
430.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Boat/Vessel - Related,3.0,0.0,1.0,0.0,June
431.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Explosive/Explosive Substances - Related,23.0,5.0,5.0,4.0,June
432.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Inflammable Substance- Related ,10.0,0.0,0.0,2.0,June
433.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Machinery - Related,59.0,16.0,20.0,13.0,June
434.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Poisonous Substance - Related,4.0,0.0,1.0,1.0,June
435.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Other - Related,638.0,69.0,85.0,96.0,June
436.0,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Human - Related,365.0,54.0,40.0,65.0,June
437.0,A - IPC Crime,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC),,1.0,0.0,0.0,0.0,June
438.0,A - IPC Crime,SEDITION (Sec. 124A IPC),Attempt to Commit,0.0,0.0,0.0,0.0,June
439.0,A - IPC Crime,SEDITION (Sec. 124A IPC),By Foreigner,0.0,0.0,0.0,0.0,June
440.0,A - IPC Crime,SEDITION (Sec. 124A IPC),By National,0.0,0.0,0.0,0.0,June
441.0,A - IPC Crime,SEDITION (Sec. 124A IPC),By National And Foreigner,0.0,0.0,0.0,0.0,June
442.0,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Attempt to Commit,0.0,0.0,0.0,0.0,June
443.0,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Office,3.0,1.0,0.0,0.0,June
444.0,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Conveyance,1.0,0.0,1.0,0.0,June
445.0,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Place,22.0,4.0,6.0,3.0,June
446.0,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Other Places,33.0,3.0,5.0,8.0,June
447.0,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Dowry,1.0,0.0,0.0,0.0,June
448.0,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Abetment of Suicide,150.0,25.0,21.0,33.0,June
449.0,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Other Reasons,144.0,29.0,27.0,20.0,June
450.0,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Attempt to Commit suicide,59.0,5.0,11.0,9.0,June
451.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Abetment  ,0.0,0.0,0.0,0.0,June
452.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Animal  ,0.0,0.0,0.0,0.0,June
453.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Attempt,0.0,0.0,0.0,0.0,June
454.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Man,3.0,0.0,1.0,2.0,June
455.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Woman,1.0,1.0,0.0,1.0,June
456.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Boy,0.0,0.0,0.0,0.0,June
457.0,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Girl,0.0,0.0,0.0,0.0,June
458.0,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Attempt to Commit,13.0,1.0,6.0,1.0,June
459.0,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Confession,4.0,0.0,1.0,1.0,June
460.0,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Property,12.0,0.0,3.0,2.0,June
461.0,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To settle Dispute,6.0,3.0,2.0,0.0,June
462.0,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Others,166.0,36.0,18.0,27.0,June
463.0,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Male,0.0,0.0,0.0,0.0,June
464.0,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Female,0.0,0.0,0.0,0.0,June
465.0,A - IPC Crime,OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC),,21.0,5.0,4.0,3.0,June
466.0,A - IPC Crime,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC)",,0.0,0.0,0.0,0.0,June
467.0,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Documents  ,0.0,0.0,0.0,0.0,June
468.0,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Property  ,0.0,0.0,0.0,0.0,June
469.0,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Persons ,4.0,1.0,1.0,1.0,June
470.0,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Printed Matter,2.0,0.0,0.0,0.0,June
471.0,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Others,2.0,0.0,0.0,1.0,June
472.0,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Assembly,5.0,11.0,2.0,0.0,June
473.0,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Parliament,153.0,0.0,22.0,4.0,June
474.0,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Other Elected Bodies,13.0,0.0,6.0,4.0,June
475.0,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Man,0.0,0.0,0.0,0.0,June
476.0,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Woman,0.0,0.0,0.0,0.0,June
477.0,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Boy,0.0,0.0,0.0,0.0,June
478.0,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Girl,0.0,0.0,0.0,0.0,June
479.0,A - IPC Crime,Attempting to commit offences (Sec.511 IPC),Attempting to commit offences,109.0,23.0,18.0,18.0,June
480.0,A - IPC Crime,ILLEGAL DETENTION (Sec.342 IPC),,0.0,0.0,0.0,0.0,June
481.0,A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC),,4.0,1.0,0.0,1.0,June
482.0,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Boy ,19.0,1.0,1.0,2.0,June
483.0,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Girl,8.0,3.0,2.0,4.0,June
484.0,A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC),,4.0,1.0,1.0,1.0,June
485.0,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",174 A,37.0,2.0,4.0,5.0,June
486.0,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",229 A,160.0,4.0,9.0,19.0,June
487.0,A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,6.0,1.0,1.0,2.0,June
488.0,A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,16.0,1.0,1.0,4.0,June
489.0,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,,7.0,0.0,2.0,1.0,June
490.0,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,10.0,3.0,1.0,3.0,June
491.0,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Private Institution,10.0,0.0,2.0,0.0,June
492.0,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,0.0,0.0,0.0,0.0,June
493.0,A - IPC Crime,Human Trafficking,Eunuch,1.0,0.0,1.0,0.0,June
494.0,A - IPC Crime,Human Trafficking,Men,2.0,2.0,1.0,0.0,June
495.0,A - IPC Crime,Human Trafficking,Boy,0.0,0.0,0.0,0.0,June
496.0,A - IPC Crime,Human Trafficking,Women,5.0,0.0,1.0,1.0,June
497.0,A - IPC Crime,Human Trafficking,Girl,0.0,0.0,0.0,0.0,June
498.0,A - IPC Crime,Aadhaar Act,Impersonation,0.0,0.0,0.0,0.0,June
499.0,A - IPC Crime,Aadhaar Act,Offence by Company,0.0,0.0,0.0,0.0,June
500.0,A - IPC Crime,Aadhaar Act,Offence by individual,0.0,0.0,0.0,0.0,June
501.0,A - IPC Crime,Giving false information respecting an offence com,Giving false information respecting an offence committed,1.0,0.0,0.0,0.0,June
502.0,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0.0,0.0,0.0,0.0,June
503.0,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,4.0,0.0,0.0,2.0,June
504.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Disturbed Area,14.0,0.0,2.0,3.0,June
505.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1960,Country Made - Non Prohibited Bore - In Other Area,52.0,8.0,9.0,12.0,June
506.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1961,Country Made - Prohibited Bore - In Disturbed Area,5.0,0.0,3.0,2.0,June
507.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1962,Country Made - Prohibited Bore - In Other Area,37.0,7.0,11.0,6.0,June
508.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1963,Factory Made - Non Prohibited Bore - In Disturbed Area,1.0,0.0,0.0,0.0,June
509.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1964,Factory Made - Non Prohibited Bore - In Other Area,12.0,3.0,2.0,1.0,June
510.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1965,Factory Made - Prohibited Bore - In Disturbed Area,1.0,0.0,1.0,0.0,June
511.0,B - SPECIAL & LOCAL LAWS,ARMS ACT 1966,Factory Made - Prohibited Bore - In Other Area,15.0,2.0,3.0,4.0,June
512.0,B - SPECIAL & LOCAL LAWS,ANIMAL,The Karnataka Prevention of Slaughter and Preservation of Cattle Ordinance 2020,78.0,27.0,11.0,19.0,June
513.0,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Preservation Act 1972,0.0,0.0,0.0,0.0,June
514.0,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Protection Act 1972,1.0,0.0,0.0,0.0,June
515.0,B - SPECIAL & LOCAL LAWS,ANIMAL,Prevention of Cruelty to Animals Act 1960,97.0,21.0,14.0,30.0,June
516.0,B - SPECIAL & LOCAL LAWS,ANIMAL,Elephant (Preservation) Act 1879,0.0,0.0,0.0,0.0,June
517.0,B - SPECIAL & LOCAL LAWS,ANIMAL,Cattle Tresspass Act 1871,4.0,0.0,0.0,2.0,June
518.0,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1952,Films,2.0,0.0,1.0,0.0,June
519.0,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1953,Video,0.0,0.0,0.0,0.0,June
520.0,B - SPECIAL & LOCAL LAWS,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000 ,41.0,4.0,6.0,4.0,June
521.0,B - SPECIAL & LOCAL LAWS,CONSUMER,Consumer (Protection) Act 1986,5.0,1.0,1.0,1.0,June
522.0,B - SPECIAL & LOCAL LAWS,CONSUMER,Essential Commodities Act 1955,263.0,52.0,46.0,44.0,June
523.0,B - SPECIAL & LOCAL LAWS,CONSUMER,Prevention of Food Adulternation Act 1954,3.0,0.0,0.0,3.0,June
524.0,B - SPECIAL & LOCAL LAWS,CONSUMER,Packaged Commodities (Regulation) order 1975,0.0,0.0,0.0,0.0,June
525.0,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1957,By Company,75.0,12.0,13.0,15.0,June
526.0,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1958,By Individual,49.0,9.0,7.0,13.0,June
527.0,B - SPECIAL & LOCAL LAWS,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0.0,2.0,0.0,0.0,June
528.0,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,678.0,104.0,103.0,98.0,June
529.0,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,143.0,32.0,22.0,9.0,June
530.0,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,255.0,51.0,43.0,33.0,June
531.0,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,60.0,15.0,7.0,8.0,June
532.0,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,49.0,18.0,4.0,19.0,June
533.0,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Marriage (Restraint) Act - 1929,86.0,17.0,18.0,22.0,June
534.0,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Juvenile Justice Act 1986,84.0,7.0,19.0,10.0,June
535.0,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Probation of offenders Act 1958,0.0,0.0,0.0,0.0,June
536.0,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0.0,0.0,0.0,0.0,June
537.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0.0,0.0,0.0,0.0,June
538.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Gazetted - Central,0.0,0.0,0.0,0.0,June
539.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Defence,0.0,0.0,0.0,0.0,June
540.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Public Sector Undertaking,0.0,0.0,0.0,0.0,June
541.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - State,0.0,0.0,0.0,0.0,June
542.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Non-Gazetted - Central,0.0,0.0,0.0,0.0,June
543.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Defence,0.0,0.0,0.0,0.0,June
544.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - State,0.0,0.0,0.0,0.0,June
545.0,B - SPECIAL & LOCAL LAWS,CUSTOMS,Customs Act 1962,0.0,0.0,0.0,0.0,June
546.0,B - SPECIAL & LOCAL LAWS,CUSTOMS,Import/Export (Control) Act 1947,0.0,0.0,0.0,0.0,June
547.0,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Substances Act 1908,15.0,4.0,2.0,1.0,June
548.0,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Act 1884,25.0,1.0,2.0,3.0,June
549.0,B - SPECIAL & LOCAL LAWS,Explosives,Inflammable Substance Act 1952,0.0,0.0,0.0,0.0,June
550.0,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0.0,0.0,0.0,0.0,June
551.0,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0.0,0.0,0.0,0.0,June
552.0,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0.0,0.0,0.0,0.0,June
553.0,B - SPECIAL & LOCAL LAWS,FOREIGNER,Foreigners Act 1946,28.0,0.0,6.0,21.0,June
554.0,B - SPECIAL & LOCAL LAWS,FOREIGNER,Registration of Foreigners Act 1939,0.0,0.0,0.0,0.0,June
555.0,B - SPECIAL & LOCAL LAWS,FOREST,Indian Forest Act 1927,2.0,0.0,0.0,0.0,June
556.0,B - SPECIAL & LOCAL LAWS,FOREST,Forest (Conservation) Act 1980,5.0,0.0,0.0,0.0,June
557.0,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - In India,0.0,0.0,0.0,0.0,June
558.0,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - Outside India,0.0,0.0,0.0,0.0,June
559.0,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - In India,0.0,0.0,0.0,0.0,June
560.0,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - Outside India,0.0,0.0,0.0,0.0,June
561.0,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Organised,121.0,24.0,24.0,18.0,June
562.0,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Un-Organised,43.0,10.0,6.0,4.0,June
563.0,B - SPECIAL & LOCAL LAWS,BONDED LABOUR SYSTEM,,0.0,1.0,0.0,0.0,June
564.0,B - SPECIAL & LOCAL LAWS,INDIAN MOTOR VEHICLE,,51.0,0.0,3.0,16.0,June
565.0,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,642.0,828.0,74.0,133.0,June
566.0,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,1067.0,462.0,169.0,189.0,June
567.0,B - SPECIAL & LOCAL LAWS,PASSPORT ACT,Foreigner,1.0,0.0,0.0,0.0,June
568.0,B - SPECIAL & LOCAL LAWS,PASSPORT ACT,Indian,1.0,0.0,0.0,0.0,June
569.0,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,4.0,0.0,0.0,1.0,June
570.0,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,Parliament,101.0,0.0,24.0,1.0,June
571.0,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,Other Elected Bodies,10.0,0.0,4.0,0.0,June
572.0,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),2479.0,701.0,305.0,410.0,June
573.0,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1964,Street Gambling (87),3082.0,583.0,413.0,476.0,June
574.0,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1965,House Gambling (79 & 80),125.0,46.0,20.0,30.0,June
575.0,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1966,Betting ,377.0,11.0,115.0,19.0,June
576.0,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1967,Others ,324.0,41.0,30.0,36.0,June
577.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,,91.0,13.0,20.0,18.0,June
578.0,B - SPECIAL & LOCAL LAWS,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",,1.0,0.0,0.0,1.0,June
579.0,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0.0,0.0,0.0,0.0,June
580.0,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,0.0,0.0,0.0,0.0,June
581.0,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),,0.0,0.0,0.0,0.0,June
582.0,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Indian Railways Act 1989,1.0,0.0,1.0,0.0,June
583.0,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0.0,1.0,0.0,0.0,June
584.0,B - SPECIAL & LOCAL LAWS,UNLAWFUL ACTIVITIES (Prevention) Act 1967,,4.0,0.0,0.0,0.0,June
585.0,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Dowry Prohibition,1035.0,234.0,198.0,154.0,June
586.0,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0.0,0.0,0.0,0.0,June
587.0,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,1.0,0.0,0.0,1.0,June
588.0,B - SPECIAL & LOCAL LAWS,INDIAN LUNACY ACT,,0.0,0.0,0.0,0.0,June
