sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
451,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Dowry,3,0,1,0,October
452,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Abetment of Suicide,261,26,28,25,October
453,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Other Reasons,225,23,23,15,October
454,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Attempt to Commit suicide,81,18,8,6,October
455,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Abetment  ,0,0,0,0,October
456,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Animal  ,0,1,0,0,October
457,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Attempt,0,0,0,0,October
458,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Man,4,0,0,1,October
459,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Woman,1,0,0,0,October
460,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Boy,0,0,0,0,October
461,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Girl,0,0,0,0,October
462,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Attempt to Commit,22,2,0,2,October
463,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Confession,6,1,1,1,October
464,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Property,21,1,2,4,October
465,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To settle Dispute,13,4,2,2,October
466,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Others,301,30,28,29,October
467,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Male,1,0,0,1,October
468,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Female,1,0,0,0,October
469,A - IPC Crime,OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC),,30,6,2,3,October
470,A - IPC Crime,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC)",,0,0,0,0,October
471,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Documents  ,1,0,0,0,October
472,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Property  ,1,2,0,0,October
473,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Persons ,5,1,0,0,October
474,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Printed Matter,2,0,0,0,October
475,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Others,2,0,0,0,October
476,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Assembly,9,1,0,3,October
477,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Parliament,153,0,0,0,October
478,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Other Elected Bodies,13,0,0,0,October
479,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Man,0,0,0,0,October
480,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Woman,0,0,0,0,October
481,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Boy,0,0,0,0,October
482,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Girl,0,0,0,0,October
483,A - IPC Crime,Attempting to commit offences (Sec.511 IPC),Attempting to commit offences,188,17,18,18,October
484,A - IPC Crime,ILLEGAL DETENTION (Sec.342 IPC),,0,0,0,0,October
485,A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC),,6,1,0,2,October
486,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Boy ,28,4,0,4,October
487,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Girl,24,3,4,4,October
488,A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC),,9,2,2,1,October
489,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",174 A,77,11,10,12,October
490,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",229 A,322,40,32,72,October
491,A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,10,1,0,1,October
492,A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,26,4,4,2,October
493,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,,10,1,1,2,October
494,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,13,1,0,1,October
495,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Private Institution,12,0,0,0,October
496,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,1,0,0,1,October
497,A - IPC Crime,Human Trafficking,Eunuch,0,0,0,0,October
498,A - IPC Crime,Human Trafficking,Men,3,0,0,1,October
499,A - IPC Crime,Human Trafficking,Boy,7,0,0,1,October
500,A - IPC Crime,Human Trafficking,Women,0,0,0,0,October
501,A - IPC Crime,Human Trafficking,Girl,2,1,0,0,October
502,A - IPC Crime,Aadhaar Act,Impersonation,1,0,0,0,October
503,A - IPC Crime,Aadhaar Act,Offence by Company,0,0,0,0,October
504,A - IPC Crime,Aadhaar Act,Offence by individual,0,0,0,0,October
505,A - IPC Crime,Giving false information respecting an offence com,Giving false information respecting an offence committed,3,1,0,1,October
506,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0,0,0,0,October
507,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,4,2,0,0,October
508,B - SPECIAL & LOCAL LAWS,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Disturbed Area,18,2,2,0,October
509,B - SPECIAL & LOCAL LAWS,ARMS ACT 1960,Country Made - Non Prohibited Bore - In Other Area,89,12,16,2,October
510,B - SPECIAL & LOCAL LAWS,ARMS ACT 1961,Country Made - Prohibited Bore - In Disturbed Area,13,1,1,4,October
511,B - SPECIAL & LOCAL LAWS,ARMS ACT 1962,Country Made - Prohibited Bore - In Other Area,68,8,5,8,October
512,B - SPECIAL & LOCAL LAWS,ARMS ACT 1963,Factory Made - Non Prohibited Bore - In Disturbed Area,3,1,1,1,October
513,B - SPECIAL & LOCAL LAWS,ARMS ACT 1964,Factory Made - Non Prohibited Bore - In Other Area,21,2,2,1,October
514,B - SPECIAL & LOCAL LAWS,ARMS ACT 1965,Factory Made - Prohibited Bore - In Disturbed Area,2,0,0,0,October
515,B - SPECIAL & LOCAL LAWS,ARMS ACT 1966,Factory Made - Prohibited Bore - In Other Area,26,1,5,1,October
516,B - SPECIAL & LOCAL LAWS,ANIMAL,The Karnataka Prevention of Slaughter and Preservation of Cattle Ordinance 2020,128,10,8,13,October
517,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Preservation Act 1972,0,0,0,0,October
518,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Protection Act 1972,2,0,0,0,October
519,B - SPECIAL & LOCAL LAWS,ANIMAL,Prevention of Cruelty to Animals Act 1960,136,11,7,11,October
520,B - SPECIAL & LOCAL LAWS,ANIMAL,Elephant (Preservation) Act 1879,0,0,0,0,October
521,B - SPECIAL & LOCAL LAWS,ANIMAL,Cattle Tresspass Act 1871,3,0,0,0,October
522,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1952,Films,2,0,0,0,October
523,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1953,Video,0,0,0,0,October
524,B - SPECIAL & LOCAL LAWS,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000 ,58,4,4,5,October
525,B - SPECIAL & LOCAL LAWS,CONSUMER,Consumer (Protection) Act 1986,7,2,2,0,October
526,B - SPECIAL & LOCAL LAWS,CONSUMER,Essential Commodities Act 1955,377,42,28,24,October
527,B - SPECIAL & LOCAL LAWS,CONSUMER,Prevention of Food Adulternation Act 1954,3,0,0,0,October
528,B - SPECIAL & LOCAL LAWS,CONSUMER,Packaged Commodities (Regulation) order 1975,0,0,0,0,October
529,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1957,By Company,122,15,14,8,October
530,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1958,By Individual,67,0,3,5,October
531,B - SPECIAL & LOCAL LAWS,CIVIL RIGHTS,Protection of Civil Rights Act 1955,2,0,0,2,October
532,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,1085,135,112,94,October
533,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,210,25,16,22,October
534,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,418,41,45,33,October
535,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,100,6,10,10,October
536,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,91,5,5,1,October
537,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Marriage (Restraint) Act - 1929,131,11,11,8,October
538,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Juvenile Justice Act 1986,121,3,10,9,October
539,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Probation of offenders Act 1958,1,0,1,0,October
540,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,0,0,0,October
541,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0,0,0,0,October
542,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Gazetted - Central,0,0,0,0,October
543,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Defence,0,0,0,0,October
544,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0,October
545,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - State,0,0,0,0,October
546,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Non-Gazetted - Central,0,0,0,0,October
547,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Defence,0,0,0,0,October
548,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - State,0,0,0,0,October
549,B - SPECIAL & LOCAL LAWS,CUSTOMS,Customs Act 1962,0,0,0,0,October
550,B - SPECIAL & LOCAL LAWS,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0,October
551,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Substances Act 1908,23,8,1,4,October
552,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Act 1884,92,181,4,51,October
553,B - SPECIAL & LOCAL LAWS,Explosives,Inflammable Substance Act 1952,0,0,0,0,October
554,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0,October
555,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0,October
556,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0,October
557,B - SPECIAL & LOCAL LAWS,FOREIGNER,Foreigners Act 1946,51,0,13,5,October
558,B - SPECIAL & LOCAL LAWS,FOREIGNER,Registration of Foreigners Act 1939,0,0,0,0,October
559,B - SPECIAL & LOCAL LAWS,FOREST,Indian Forest Act 1927,2,1,0,0,October
560,B - SPECIAL & LOCAL LAWS,FOREST,Forest (Conservation) Act 1980,7,1,0,0,October
561,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - In India,0,0,0,0,October
562,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0,October
563,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - In India,0,0,0,0,October
564,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - Outside India,0,0,0,0,October
565,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Organised,184,16,16,20,October
566,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Un-Organised,67,7,7,7,October
567,B - SPECIAL & LOCAL LAWS,BONDED LABOUR SYSTEM,,3,0,2,0,October
568,B - SPECIAL & LOCAL LAWS,INDIAN MOTOR VEHICLE,,306,1,16,10,October
569,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,1240,82,140,110,October
570,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,1871,143,199,164,October
571,B - SPECIAL & LOCAL LAWS,PASSPORT ACT,Foreigner,3,0,1,0,October
572,B - SPECIAL & LOCAL LAWS,PASSPORT ACT,Indian,1,0,0,0,October
573,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,7,1,0,2,October
574,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,Parliament,104,0,1,0,October
575,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,Other Elected Bodies,10,0,0,0,October
576,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),4076,556,345,407,October
577,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1964,Street Gambling (87),4856,522,374,456,October
578,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1965,House Gambling (79 & 80),223,18,19,29,October
579,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1966,Betting ,409,110,3,9,October
580,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1967,Others ,479,38,41,36,October
581,B - SPECIAL & LOCAL LAWS,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,,136,13,8,9,October
582,B - SPECIAL & LOCAL LAWS,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",,2,0,0,0,October
583,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0,0,0,0,October
584,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,0,0,0,0,October
585,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),,0,0,0,0,October
586,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Indian Railways Act 1989,1,0,0,0,October
587,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0,0,0,0,October
588,B - SPECIAL & LOCAL LAWS,UNLAWFUL ACTIVITIES (Prevention) Act 1967,,5,0,1,0,October
589,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Dowry Prohibition,1593,194,121,113,October
590,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0,0,0,0,October
591,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,1,0,0,0,October
592,B - SPECIAL & LOCAL LAWS,INDIAN LUNACY ACT,,0,0,0,0,October
593,B - SPECIAL & LOCAL LAWS,INDIAN ELECTRICITY ACT,,6,4,0,0,October
594,B - SPECIAL & LOCAL LAWS,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",,784,70,76,45,October
595,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,1,0,0,0,October
596,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Banning of Unregulated Deposit Schemes Act,17,0,0,3,October
597,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Prevention of Insult to National Hounours Act 1971,9,3,2,2,October
598,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0,0,0,0,October
599,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,208,17,21,17,October
600,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prevention of Slaughter and Preservation of Cattle Act 2020,171,10,15,21,October
601,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,0,0,0,0,October
602,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Motor Spirit and High Speed Diesel (Regulation of upply, Distribution and Prevention of Malpractice",0,0,0,0,October
603,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Prevention of violence against Doctors, Medical professionals and Medical institutions",9,0,1,2,October
604,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,5902,448,457,572,October
605,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,55,9,10,4,October
606,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,6,0,0,0,October
607,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,0,0,0,0,October
608,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0,0,0,0,October
609,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,1,0,0,0,October
610,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,1,0,0,0,October
611,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Act 1964 & 2007,26,2,8,4,October
612,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0,0,0,0,October
613,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0,0,0,0,October
614,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,33,3,1,2,October
615,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,0,0,0,0,October
616,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,17,2,4,0,October
617,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,0,0,0,0,October
618,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,2,2,0,0,October
619,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,4,1,2,0,October
620,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,0,0,0,0,October
621,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,40,9,4,3,October
622,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0,0,0,0,October
623,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,0,0,0,0,October
624,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,2,0,0,0,October
625,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,0,0,0,0,October
626,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0,0,0,0,October
627,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,0,1,0,0,October
628,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,603,6,232,15,October
629,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0,October
630,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0,0,0,0,October
631,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0,October
632,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0,October
633,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,1,0,0,0,October
634,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,0,0,0,0,October
635,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,3,0,0,1,October
636,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,0,0,0,0,October
637,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,14,1,1,1,October
638,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0,October
639,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,50,4,7,11,October
640,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,1,1,0,0,October
641,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,71,17,2,10,October
642,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0,0,0,0,October
643,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,13,2,1,2,October
644,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0,October
645,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Other Local Acts,123,7,14,11,October
646,B - SPECIAL & LOCAL LAWS,CYBER CRIME,CSAM (Child Pornography). Cyber Tip Line,2,0,0,2,October
647,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Advertising Frauds,5,0,0,5,October
648,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Job Fraud,65,0,3,51,October
649,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Otp Frauds (KYC Update, Apk Link)",93,0,3,77,October
650,B - SPECIAL & LOCAL LAWS,CYBER CRIME,SIM card Swapping / SIM Jacking / SIM Cloning,5,0,0,5,October
651,B - SPECIAL & LOCAL LAWS,CYBER CRIME,OLX Fraud,19,0,0,18,October
652,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Fedex,112,0,0,105,October
653,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Investment Fraud (Part Time Job, Task, Review)",231,0,4,194,October
654,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Online Money Transfer,106,0,5,70,October
655,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Digital Arrest,152,0,0,152,October
656,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Credit Card Fraud,117,0,5,97,October
657,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Email Spoofing / Fraud,4,0,0,3,October
658,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Loan App,26,0,0,26,October
659,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Hacking of Accounts & Ids,16,0,0,8,October
660,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Sextortion and Revenge Porn,7,0,0,7,October
661,B - SPECIAL & LOCAL LAWS,CYBER CRIME,AEPS (Aadhaar),2,0,0,2,October
662,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Gifts, iPhone & Lottery Fraud",17,0,2,12,October
663,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Social Media Cases (Instagram/Facebook/Whatsapp/X /Telegram ect),59,0,0,42,October
664,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Data Theft,6,0,0,1,October
665,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Deep Fake/Deep Nudes,2,0,0,2,October
666,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Information Technology Act 2000, 2009",17385,2128,1656,324,October
667,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Card Skimming,0,0,0,0,October
668,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Remote Access Fraud  (Any Desk/ Team Viewer),0,0,0,0,October
669,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Fake Customer Care,32,0,0,32,October
670,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Investment Fraud (Trading & Share Trading),300,0,8,264,October
671,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Ransomeware Attack, Installing Spyware & Troman, Using Other Malware & Viruses to infect degital serv",0,0,0,0,October
672,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Crypto Currency, Bitcoin, etc.",11,1,0,11,October
673,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Business Fraud,10,0,0,10,October
674,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Matrimony Fraud,9,0,0,9,October
675,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Phishing (Taking Password & Information),8,0,0,8,October
676,B - SPECIAL & LOCAL LAWS,CYBER CRIME,ATM Fraud,2,0,0,2,October
677,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Others ,110,0,0,102,October
678,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,,0,0,0,0,October
679,B - SPECIAL & LOCAL LAWS,POCSO,Custodial Rape,1,0,0,0,October
680,B - SPECIAL & LOCAL LAWS,POCSO,Gang Rape,1,0,1,0,October
681,B - SPECIAL & LOCAL LAWS,POCSO,Rape with Murder,6,1,0,0,October
682,B - SPECIAL & LOCAL LAWS,POCSO,Rape,2446,231,229,153,October
683,B - SPECIAL & LOCAL LAWS,POCSO,Others ,837,75,84,56,October
684,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.1  Custodial Rape,1,0,0,0,October
685,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.2  Gang Rape,12,1,0,2,October
686,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.3  other Cases of Rape,523,53,51,49,October
687,C. CRIMES AGAINST WOMEN,Outraging modesty (Molestation) (sec.354 IPC),,5475,594,472,457,October
