sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
406,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Nationalised Bank Personnel,0.0,1.0,0.0,0.0,July
407,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Elected Member,3.0,0.0,0.0,2.0,July
408,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Enforcement Official,6.0,1.0,0.0,3.0,July
409,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Govt. Official,270.0,32.0,31.0,33.0,July
410,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Para Military Personnel,1.0,0.0,0.0,0.0,July
411,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Police Personnel,267.0,35.0,29.0,36.0,July
412,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Public Sector Undertaking Official,68.0,6.0,6.0,6.0,July
413,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Defence Personnel,0.0,0.0,0.0,0.0,July
414,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Jail Personnel,1.0,0.0,0.0,0.0,July
415,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Judicial Official,0.0,0.0,0.0,0.0,July
416,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Minister,0.0,0.0,0.0,0.0,July
417,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MLA,0.0,0.0,0.0,0.0,July
418,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MP,0.0,0.0,0.0,0.0,July
419,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Nationalised Bank Personnel,0.0,0.0,0.0,0.0,July
420,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Elected Member,0.0,0.0,0.0,0.0,July
421,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Enforcement Official,0.0,0.0,0.0,0.0,July
422,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Govt. Official,3.0,1.0,0.0,0.0,July
423,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Para Military Personnel,0.0,0.0,0.0,0.0,July
424,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Police Personnel,3.0,0.0,1.0,0.0,July
425,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Public Sector Undertaking Official,0.0,0.0,0.0,0.0,July
426,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Death Causeed By Electric Shock,56.0,6.0,13.0,7.0,July
427,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Animal -Related,44.0,8.0,6.0,6.0,July
428,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Boat/Vessel - Related,3.0,0.0,0.0,0.0,July
429,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Explosive/Explosive Substances - Related,30.0,1.0,0.0,7.0,July
430,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Inflammable Substance- Related ,18.0,2.0,5.0,3.0,July
431,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Machinery - Related,76.0,8.0,12.0,5.0,July
432,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Poisonous Substance - Related,5.0,0.0,0.0,1.0,July
433,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Other - Related,1082.0,83.0,76.0,368.0,July
434,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Human - Related,509.0,83.0,60.0,86.0,July
435,A - IPC Crime,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC),,1.0,0.0,0.0,0.0,July
436,A - IPC Crime,SEDITION (Sec. 124A IPC),Attempt to Commit,0.0,0.0,0.0,0.0,July
437,A - IPC Crime,SEDITION (Sec. 124A IPC),By Foreigner,0.0,0.0,0.0,0.0,July
438,A - IPC Crime,SEDITION (Sec. 124A IPC),By National,0.0,0.0,0.0,0.0,July
439,A - IPC Crime,SEDITION (Sec. 124A IPC),By National And Foreigner,0.0,0.0,0.0,0.0,July
440,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Attempt to Commit,2.0,1.0,1.0,1.0,July
441,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Office,3.0,0.0,0.0,1.0,July
442,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Conveyance,2.0,0.0,1.0,0.0,July
443,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Place,38.0,5.0,9.0,7.0,July
444,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Other Places,53.0,10.0,16.0,4.0,July
445,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Dowry,2.0,2.0,0.0,1.0,July
446,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Abetment of Suicide,208.0,32.0,28.0,31.0,July
447,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Other Reasons,185.0,26.0,21.0,18.0,July
448,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Attempt to Commit suicide,68.0,19.0,7.0,2.0,July
449,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Abetment  ,0.0,0.0,0.0,0.0,July
450,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Animal  ,0.0,0.0,0.0,0.0,July
451,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Attempt,0.0,0.0,0.0,0.0,July
452,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Man,3.0,0.0,0.0,0.0,July
453,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Woman,1.0,0.0,0.0,0.0,July
454,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Boy,0.0,1.0,0.0,0.0,July
455,A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Girl,0.0,0.0,0.0,0.0,July
456,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Attempt to Commit,20.0,3.0,1.0,6.0,July
457,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Confession,4.0,1.0,0.0,0.0,July
458,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Property,15.0,2.0,1.0,2.0,July
459,A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To settle Dispute,9.0,2.0,2.0,1.0,July
460,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Male,0.0,0.0,0.0,0.0,July
461,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Female,1.0,0.0,0.0,1.0,July
462,A - IPC Crime,OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC),,25.0,4.0,3.0,1.0,July
463,A - IPC Crime,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC)",,0.0,0.0,0.0,0.0,July
464,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Documents  ,1.0,0.0,1.0,0.0,July
465,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Property  ,1.0,0.0,1.0,0.0,July
466,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Persons ,5.0,0.0,0.0,1.0,July
467,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Printed Matter,2.0,0.0,0.0,0.0,July
468,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Assembly,6.0,0.0,1.0,0.0,July
469,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Parliament,153.0,0.0,0.0,1.0,July
470,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Other Elected Bodies,13.0,0.0,0.0,0.0,July
471,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Man,0.0,0.0,0.0,0.0,July
472,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Woman,0.0,0.0,0.0,0.0,July
473,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Boy,0.0,0.0,0.0,0.0,July
474,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Girl,0.0,0.0,0.0,0.0,July
475,A - IPC Crime,Attempting to commit offences (Sec.511 IPC),Attempting to commit offences,153.0,23.0,25.0,25.0,July
476,A - IPC Crime,ILLEGAL DETENTION (Sec.342 IPC),,0.0,0.0,0.0,0.0,July
477,A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC),,4.0,1.0,0.0,0.0,July
478,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Boy ,24.0,1.0,4.0,1.0,July
479,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Girl,15.0,4.0,3.0,3.0,July
480,A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC),,6.0,1.0,1.0,1.0,July
481,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",174 A,56.0,5.0,10.0,9.0,July
482,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",229 A,217.0,8.0,22.0,35.0,July
483,A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,9.0,3.0,1.0,2.0,July
484,A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,20.0,0.0,2.0,2.0,July
485,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,,7.0,0.0,1.0,1.0,July
486,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,12.0,2.0,2.0,0.0,July
487,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Private Institution,0.0,0.0,0.0,0.0,July
488,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,12.0,1.0,2.0,0.0,July
489,A - IPC Crime,Human Trafficking,Eunuch,0.0,0.0,0.0,0.0,July
490,A - IPC Crime,Human Trafficking,Men,2.0,0.0,2.0,0.0,July
491,A - IPC Crime,Human Trafficking,Boy,5.0,0.0,0.0,0.0,July
492,A - IPC Crime,Human Trafficking,Women,2.0,0.0,0.0,0.0,July
493,A - IPC Crime,Human Trafficking,Girl,0.0,0.0,0.0,0.0,July
494,A - IPC Crime,Aadhaar Act,Impersonation,1.0,0.0,1.0,0.0,July
495,A - IPC Crime,Aadhaar Act,Offence by Company,0.0,0.0,0.0,0.0,July
496,A - IPC Crime,Aadhaar Act,Offence by individual,0.0,0.0,0.0,0.0,July
497,A - IPC Crime,Giving false information respecting an offence com,Giving false information respecting an offence committed,2.0,0.0,0.0,1.0,July
498,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0.0,0.0,0.0,0.0,July
499,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,4.0,0.0,0.0,0.0,July
500,B - SPECIAL & LOCAL LAWS,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Disturbed Area,16.0,1.0,2.0,0.0,July
501,B - SPECIAL & LOCAL LAWS,ARMS ACT 1960,Country Made - Non Prohibited Bore - In Other Area,71.0,12.0,13.0,6.0,July
502,B - SPECIAL & LOCAL LAWS,ARMS ACT 1961,Country Made - Prohibited Bore - In Disturbed Area,8.0,3.0,3.0,0.0,July
503,B - SPECIAL & LOCAL LAWS,ARMS ACT 1962,Country Made - Prohibited Bore - In Other Area,55.0,10.0,7.0,11.0,July
504,B - SPECIAL & LOCAL LAWS,ARMS ACT 1963,Factory Made - Non Prohibited Bore - In Disturbed Area,1.0,0.0,0.0,0.0,July
505,B - SPECIAL & LOCAL LAWS,ARMS ACT 1964,Factory Made - Non Prohibited Bore - In Other Area,18.0,1.0,4.0,1.0,July
506,B - SPECIAL & LOCAL LAWS,ARMS ACT 1965,Factory Made - Prohibited Bore - In Disturbed Area,2.0,0.0,0.0,1.0,July
507,B - SPECIAL & LOCAL LAWS,ARMS ACT 1966,Factory Made - Prohibited Bore - In Other Area,20.0,3.0,2.0,3.0,July
508,B - SPECIAL & LOCAL LAWS,ANIMAL,The Karnataka Prevention of Slaughter and Preservation of Cattle Ordinance 2020,108.0,12.0,13.0,16.0,July
509,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Preservation Act 1972,0.0,0.0,0.0,0.0,July
510,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Protection Act 1972,2.0,1.0,0.0,1.0,July
511,B - SPECIAL & LOCAL LAWS,ANIMAL,Prevention of Cruelty to Animals Act 1960,118.0,18.0,10.0,10.0,July
512,B - SPECIAL & LOCAL LAWS,ANIMAL,Elephant (Preservation) Act 1879,0.0,0.0,0.0,0.0,July
513,B - SPECIAL & LOCAL LAWS,ANIMAL,Cattle Tresspass Act 1871,3.0,0.0,0.0,0.0,July
514,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1952,Films,2.0,0.0,0.0,0.0,July
515,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1953,Video,0.0,0.0,0.0,0.0,July
516,B - SPECIAL & LOCAL LAWS,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000 ,50.0,6.0,2.0,7.0,July
517,B - SPECIAL & LOCAL LAWS,CONSUMER,Consumer (Protection) Act 1986,5.0,1.0,0.0,0.0,July
518,B - SPECIAL & LOCAL LAWS,CONSUMER,Essential Commodities Act 1955,324.0,49.0,34.0,25.0,July
519,B - SPECIAL & LOCAL LAWS,CONSUMER,Prevention of Food Adulternation Act 1954,3.0,0.0,0.0,0.0,July
520,B - SPECIAL & LOCAL LAWS,CONSUMER,Packaged Commodities (Regulation) order 1975,0.0,0.0,0.0,0.0,July
521,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1957,By Company,100.0,12.0,11.0,14.0,July
522,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1958,By Individual,59.0,3.0,3.0,7.0,July
523,B - SPECIAL & LOCAL LAWS,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0.0,1.0,0.0,0.0,July
524,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,879.0,126.0,97.0,105.0,July
525,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,173.0,21.0,14.0,17.0,July
526,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,337.0,48.0,44.0,35.0,July
527,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,81.0,13.0,12.0,6.0,July
528,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,85.0,5.0,7.0,29.0,July
529,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Marriage (Restraint) Act - 1929,114.0,7.0,16.0,15.0,July
530,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Juvenile Justice Act 1986,101.0,6.0,7.0,11.0,July
531,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Probation of offenders Act 1958,0.0,0.0,0.0,0.0,July
532,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0.0,0.0,0.0,0.0,July
533,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0.0,0.0,0.0,0.0,July
534,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Gazetted - Central,0.0,0.0,0.0,0.0,July
535,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Defence,0.0,0.0,0.0,0.0,July
536,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Public Sector Undertaking,0.0,0.0,0.0,0.0,July
537,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - State,0.0,0.0,0.0,0.0,July
538,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Non-Gazetted - Central,0.0,0.0,0.0,0.0,July
539,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Defence,0.0,0.0,0.0,0.0,July
540,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - State,0.0,0.0,0.0,0.0,July
541,B - SPECIAL & LOCAL LAWS,CUSTOMS,Customs Act 1962,0.0,0.0,0.0,0.0,July
542,B - SPECIAL & LOCAL LAWS,CUSTOMS,Import/Export (Control) Act 1947,0.0,0.0,0.0,0.0,July
543,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Substances Act 1908,19.0,1.0,1.0,3.0,July
544,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Act 1884,37.0,5.0,5.0,7.0,July
545,B - SPECIAL & LOCAL LAWS,Explosives,Inflammable Substance Act 1952,0.0,0.0,0.0,0.0,July
546,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0.0,0.0,0.0,0.0,July
547,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0.0,0.0,0.0,0.0,July
548,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0.0,0.0,0.0,0.0,July
549,B - SPECIAL & LOCAL LAWS,FOREIGNER,Foreigners Act 1946,33.0,3.0,4.0,1.0,July
550,B - SPECIAL & LOCAL LAWS,FOREIGNER,Registration of Foreigners Act 1939,0.0,0.0,0.0,0.0,July
551,B - SPECIAL & LOCAL LAWS,FOREST,Indian Forest Act 1927,2.0,1.0,0.0,0.0,July
552,B - SPECIAL & LOCAL LAWS,FOREST,Forest (Conservation) Act 1980,7.0,0.0,0.0,2.0,July
553,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - In India,0.0,0.0,0.0,0.0,July
554,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - Outside India,0.0,0.0,0.0,0.0,July
555,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - In India,0.0,0.0,0.0,0.0,July
556,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - Outside India,0.0,0.0,0.0,0.0,July
557,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Organised,148.0,19.0,21.0,8.0,July
558,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Un-Organised,53.0,16.0,3.0,7.0,July
559,B - SPECIAL & LOCAL LAWS,BONDED LABOUR SYSTEM,,1.0,0.0,1.0,0.0,July
560,B - SPECIAL & LOCAL LAWS,INDIAN MOTOR VEHICLE,,305.0,3.0,2.0,254.0,July
561,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,982.0,376.0,158.0,195.0,July
562,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,1515.0,349.0,196.0,241.0,July
563,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Sub Total,2497.0,725.0,354.0,436.0,July
564,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,PASSPORT ACT,,,,,July
565,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Foreigner,2.0,0.0,0.0,1.0,July
566,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Indian,1.0,2.0,0.0,0.0,July
567,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,5.0,0.0,1.0,0.0,July
568,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,Parliament,103.0,0.0,0.0,1.0,July
569,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,Other Elected Bodies,10.0,0.0,0.0,0.0,July
570,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),3325.0,687.0,370.0,480.0,July
571,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1964,Street Gambling (87),4021.0,753.0,455.0,474.0,July
572,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1965,House Gambling (79 & 80),175.0,31.0,28.0,21.0,July
573,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1966,Betting ,397.0,18.0,8.0,10.0,July
574,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1967,Others ,402.0,52.0,47.0,39.0,July
575,B - SPECIAL & LOCAL LAWS,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,,119.0,20.0,17.0,11.0,July
576,B - SPECIAL & LOCAL LAWS,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",,2.0,1.0,0.0,1.0,July
577,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0.0,1.0,0.0,0.0,July
578,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,0.0,0.0,0.0,0.0,July
579,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),RAILWAYS ACT,,,,,July
580,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),Indian Railways Act 1989,1.0,0.0,0.0,0.0,July
581,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),Railway Property (Unlawful Possession) Act 1966,0.0,0.0,0.0,0.0,July
582,B - SPECIAL & LOCAL LAWS,UNLAWFUL ACTIVITIES (Prevention) Act 1967,,4.0,0.0,0.0,0.0,July
583,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Dowry Prohibition,1335.0,239.0,145.0,120.0,July
584,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0.0,0.0,0.0,0.0,July
585,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,1.0,0.0,0.0,0.0,July
586,B - SPECIAL & LOCAL LAWS,INDIAN LUNACY ACT,,0.0,0.0,0.0,0.0,July
587,B - SPECIAL & LOCAL LAWS,INDIAN ELECTRICITY ACT,,6.0,1.0,2.0,2.0,July
588,B - SPECIAL & LOCAL LAWS,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",,663.0,76.0,133.0,111.0,July
589,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Motor Spirit and High Speed Diesel (Regulation of upply, Distribution and Prevention of Malpractice",0.0,0.0,0.0,0.0,July
590,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Banning of Unregulated Deposit Schemes Act,14.0,0.0,1.0,1.0,July
591,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,0.0,0.0,0.0,0.0,July
592,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,169.0,23.0,17.0,15.0,July
593,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0.0,0.0,0.0,0.0,July
594,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,1.0,0.0,0.0,1.0,July
595,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prevention of Slaughter and Preservation of Cattle Act 2020,135.0,17.0,15.0,17.0,July
596,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,4870.0,683.0,549.0,448.0,July
597,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,43.0,13.0,3.0,12.0,July
598,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,6.0,0.0,2.0,0.0,July
599,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,0.0,0.0,0.0,0.0,July
600,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0.0,0.0,0.0,0.0,July
601,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,1.0,0.0,0.0,0.0,July
602,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,1.0,0.0,0.0,0.0,July
