sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
1,A - IPC Crime,Murder (Sec.302/303 IPC),For gain,32.0,4.0,3.0,4.0,November
2,A - IPC Crime,Murder (Sec.302/303 IPC),Over Property Dispute,22.0,2.0,2.0,2.0,November
3,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Personal Vendetta or enemity,22.0,1.0,0.0,1.0,November
4,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Sexual jealousy,14.0,0.0,0.0,1.0,November
5,A - IPC Crime,Murder (Sec.302/303 IPC),For dowry by burning,0.0,0.0,0.0,0.0,November
6,A - IPC Crime,Murder (Sec.302/303 IPC),For dowry by other means,10.0,2.0,1.0,0.0,November
7,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Communalism,0.0,0.0,0.0,0.0,November
8,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Casteism,1.0,0.0,0.0,0.0,November
9,A - IPC Crime,Murder (Sec.302/303 IPC),Witch Craft (Sorcery),0.0,0.0,0.0,0.0,November
10,A - IPC Crime,Murder (Sec.302/303 IPC),For Human Sacrifice,2.0,0.0,0.0,1.0,November
11,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Terrorism/Naxalism / Extremism,0.0,0.0,0.0,0.0,November
12,A - IPC Crime,Murder (Sec.302/303 IPC),For Political Reasons,0.0,0.0,0.0,0.0,November
13,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Adultery,23.0,1.0,3.0,1.0,November
14,A - IPC Crime,Murder (Sec.302/303 IPC),Civil Disputes,54.0,8.0,5.0,4.0,November
15,A - IPC Crime,Murder (Sec.302/303 IPC),Electoral Gain,0.0,0.0,0.0,0.0,November
16,A - IPC Crime,Murder (Sec.302/303 IPC),Gang Rivalry,1.0,0.0,0.0,0.0,November
17,A - IPC Crime,Murder (Sec.302/303 IPC),Love Intrigue,23.0,2.0,2.0,2.0,November
18,A - IPC Crime,Murder (Sec.302/303 IPC),Professional ,0.0,0.0,0.0,0.0,November
19,A - IPC Crime,Murder (Sec.302/303 IPC),Psychopathic/Serial Killer/Lunacy,0.0,0.0,0.0,0.0,November
20,A - IPC Crime,Murder (Sec.302/303 IPC),Rape with Murder,8.0,0.0,0.0,0.0,November
21,A - IPC Crime,Murder (Sec.302/303 IPC),Revenge/Enemity,53.0,2.0,7.0,2.0,November
22,A - IPC Crime,Murder (Sec.302/303 IPC),Sudden Quarrel,94.0,8.0,10.0,3.0,November
23,A - IPC Crime,Murder (Sec.302/303 IPC),Village Dispute,0.0,0.0,0.0,0.0,November
24,A - IPC Crime,Murder (Sec.302/303 IPC),Custodial,0.0,0.0,0.0,0.0,November
25,A - IPC Crime,Murder (Sec.302/303 IPC),Due to Other Causes,751.0,66.0,66.0,81.0,November
26,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),For Gain ,21.0,1.0,3.0,3.0,November
27,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Over Property Dispute,67.0,2.0,3.0,13.0,November
28,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Due to Personal Vendetta or enemity,75.0,7.0,6.0,7.0,November
29,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Due to Sexual jealousy,20.0,0.0,3.0,2.0,November
30,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),For Dowry other Means,34.0,2.0,3.0,2.0,November
31,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Dowry By Burning,0.0,1.0,0.0,0.0,November
32,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Due to Communalism,5.0,2.0,1.0,0.0,November
33,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Due to Casteism,2.0,0.0,0.0,1.0,November
34,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Witch Craft (Sorcery),0.0,0.0,0.0,0.0,November
35,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),For Human Sacrifice,1.0,0.0,0.0,1.0,November
36,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Terrorism /Naxalism / Extremism,0.0,0.0,0.0,0.0,November
37,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),For Political Reasons,11.0,1.0,0.0,1.0,November
38,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Adultery,13.0,1.0,2.0,0.0,November
39,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Electoral Gain,1.0,0.0,0.0,0.0,November
40,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Gang Rivalry,1.0,0.0,0.0,0.0,November
41,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Love Intrigue,18.0,0.0,0.0,6.0,November
42,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Professional ,3.0,0.0,1.0,0.0,November
43,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Rape,0.0,0.0,0.0,0.0,November
44,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Revenge/Enemity,231.0,16.0,20.0,24.0,November
45,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Sudden Quarrel,246.0,21.0,16.0,31.0,November
46,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Village Dispute,8.0,1.0,1.0,0.0,November
47,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Due to Other Causes,1627.0,157.0,149.0,156.0,November
48,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC),Civil Disputes,246.0,16.0,24.0,11.0,November
49,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),For Gain,0.0,0.0,0.0,0.0,November
50,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Over Civil Dispute,1.0,0.0,0.0,0.0,November
51,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Due to Personal Vendetta or enemity,0.0,0.0,0.0,0.0,November
52,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Due to Sexual jealousy,0.0,0.0,0.0,0.0,November
53,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),For Dowry,0.0,0.0,0.0,0.0,November
54,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Due to Communalism,0.0,0.0,0.0,0.0,November
55,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Due to Casteism,0.0,0.0,0.0,0.0,November
56,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Witch Craft (Sorcery),0.0,0.0,0.0,0.0,November
57,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),For Human Sacrifice,2.0,0.0,0.0,0.0,November
58,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Terrorism /Naxalism / Extremism,0.0,0.0,0.0,0.0,November
59,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),For Political Reasons,0.0,0.0,0.0,0.0,November
60,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Adultery,0.0,0.0,0.0,0.0,November
61,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Property Disputes,2.0,0.0,0.0,0.0,November
62,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Electoral Gain,1.0,0.0,0.0,1.0,November
63,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Gang Rivalry,0.0,0.0,0.0,0.0,November
64,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Love Intrigue,0.0,0.0,0.0,0.0,November
65,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Professional ,0.0,0.0,0.0,0.0,November
66,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Sudden Quarrel,12.0,0.0,0.0,1.0,November
67,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC),Due to Other Causes,100.0,6.0,4.0,5.0,November
68,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),For Gain,0.0,1.0,0.0,0.0,November
69,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Over Civil Dispute,3.0,0.0,0.0,0.0,November
70,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Due to Personal Vendetta or enemity,1.0,0.0,0.0,0.0,November
71,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Due to Sexual jealousy,0.0,0.0,0.0,0.0,November
72,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),For Dowry,0.0,0.0,0.0,0.0,November
73,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Due to Communalism,0.0,0.0,0.0,0.0,November
74,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Due to Casteism,0.0,0.0,0.0,0.0,November
75,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Witch Craft (Sorcery),0.0,0.0,0.0,0.0,November
76,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),For Human Sacrifice,0.0,0.0,0.0,0.0,November
77,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Terrorism /Naxalism / Extremism,0.0,0.0,0.0,0.0,November
78,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),For Political Reasons,1.0,0.0,0.0,0.0,November
79,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Due to Other Causes,40.0,2.0,0.0,4.0,November
80,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Adultery,0.0,0.0,0.0,0.0,November
81,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Property Disputes,3.0,0.0,0.0,0.0,November
82,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Electoral Gain,0.0,0.0,0.0,0.0,November
83,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Gang Rivalry,0.0,0.0,0.0,0.0,November
84,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Love Intrigue,0.0,0.0,0.0,0.0,November
85,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Professional ,1.0,0.0,0.0,0.0,November
86,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Sudden Quarrel,10.0,0.0,0.0,0.0,November
87,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",Custodial Rape,1.0,0.0,0.0,0.0,November
88,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",Attempt to Commit,10.0,0.0,1.0,1.0,November
89,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",By a Gang,15.0,0.0,2.0,3.0,November
90,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",By Parents,1.0,0.0,0.0,1.0,November
91,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",By Hospital Staff,2.0,0.0,1.0,0.0,November
92,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",By Husband During Sepearation,3.0,0.0,1.0,0.0,November
93,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",By Neighbours,40.0,5.0,1.0,3.0,November
94,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",By Relatives,42.0,4.0,5.0,3.0,November
95,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",In Jail Custody,0.0,0.0,0.0,0.0,November
96,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",In Remand Home,0.0,0.0,0.0,0.0,November
97,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",InCest,0.0,0.0,0.0,0.0,November
98,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",Known Person,359.0,33.0,31.0,28.0,November
99,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",Unknown Person,8.0,1.0,0.0,0.0,November
100,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",Due to Other Causes,100.0,9.0,8.0,7.0,November
101,A - IPC Crime,"RAPE (Sec.376, 376(A) to 376 (D) IPC)",On Minor,0.0,0.0,0.0,0.0,November
102,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Missing - Boy,891.0,102.0,74.0,109.0,November
103,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Missing - Girl,2352.0,204.0,195.0,240.0,November
104,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Children,10.0,2.0,3.0,0.0,November
105,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Cildren for Begging,1.0,0.0,0.0,1.0,November
106,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Women,10.0,2.0,2.0,4.0,November
107,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Girls for Immoral Purpose,0.0,1.0,0.0,0.0,November
108,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of  Others,64.0,6.0,4.0,8.0,November
109,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Procuration of Minor Girls - For Prostitution,0.0,0.0,0.0,0.0,November
110,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Procuration of Minor Girls - Importring of Girl,0.0,0.0,0.0,0.0,November
111,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Procuration of Minor Girls - For other Purpose,16.0,0.0,0.0,2.0,November
112,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Espionage,0.0,0.0,0.0,0.0,November
113,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Intent to Steal From Child,0.0,0.0,0.0,0.0,November
114,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Murder (Homicide),1.0,0.0,0.0,1.0,November
115,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Obtain Signature Forcibly,1.0,0.0,0.0,1.0,November
116,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Recovering Loan,3.0,1.0,0.0,0.0,November
117,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Settling any Disputes,5.0,0.0,0.0,0.0,November
118,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Unnatural Lust / Illicit Intercourse,0.0,0.0,0.0,0.0,November
119,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Wrongful Confinement,14.0,0.0,2.0,3.0,November
120,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Exporting,0.0,0.0,0.0,0.0,November
121,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",From Lawful Guardianship,5.0,0.0,0.0,1.0,November
122,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Camel Racing Etc.,0.0,0.0,0.0,0.0,November
123,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",To Compel For Marriage,10.0,1.0,2.0,2.0,November
124,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Slavery,0.0,0.0,0.0,0.0,November
125,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Stealing From its Person,0.0,0.0,0.0,0.0,November
126,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Others,401.0,38.0,40.0,49.0,November
127,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At ATM,0.0,0.0,0.0,0.0,November
128,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At Residential Premises,24.0,1.0,0.0,1.0,November
129,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),On Highways,28.0,3.0,0.0,2.0,November
130,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),In Trains,0.0,0.0,0.0,0.0,November
131,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At Banks,0.0,0.0,0.0,0.0,November
132,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At Commercial Places / Establishments,17.0,2.0,2.0,2.0,November
133,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),On Other Roads,29.0,5.0,2.0,3.0,November
134,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),In Other Places,44.0,3.0,5.0,1.0,November
135,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),River & Sea,1.0,0.0,0.0,0.0,November
136,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),Preparation And Assembly for Dacoity,111.0,13.0,6.0,3.0,November
137,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At ATM,0.0,0.0,0.0,0.0,November
138,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At Residential Premises,128.0,14.0,9.0,5.0,November
139,A - IPC Crime,Robbery (Sec.392 to 394 IPC),On Highways,83.0,7.0,3.0,7.0,November
140,A - IPC Crime,Robbery (Sec.392 to 394 IPC),In Trains,7.0,1.0,0.0,0.0,November
141,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At Banks,2.0,0.0,0.0,1.0,November
142,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At Commercial Places / Establishments,60.0,9.0,11.0,1.0,November
143,A - IPC Crime,Robbery (Sec.392 to 394 IPC),In Other Places,619.0,67.0,34.0,29.0,November
144,A - IPC Crime,Robbery (Sec.392 to 394 IPC),Chain Snatching,575.0,54.0,33.0,40.0,November
145,A - IPC Crime,Robbery (Sec.392 to 394 IPC),Attempt to Commit,44.0,4.0,2.0,1.0,November
146,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Residential Premises,2437.0,197.0,234.0,226.0,November
147,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",On Highways,2.0,1.0,0.0,0.0,November
148,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Trains,0.0,0.0,0.0,0.0,November
149,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Banks,36.0,4.0,6.0,4.0,November
150,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Commercial Places / Establishments,688.0,91.0,75.0,41.0,November
151,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Other Places,505.0,69.0,47.0,38.0,November
152,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",Temple Theft,316.0,25.0,26.0,23.0,November
153,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Residential Premises,912.0,79.0,84.0,81.0,November
154,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",On Highways,0.0,0.0,0.0,0.0,November
155,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Trains,1.0,0.0,0.0,0.0,November
156,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Banks,3.0,1.0,0.0,1.0,November
157,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Commercial Places / Establishments,29.0,5.0,0.0,1.0,November
158,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Other Places,64.0,7.0,7.0,5.0,November
159,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",Temple Theft,23.0,0.0,9.0,1.0,November
160,A - IPC Crime,THEFT (Sec.379 to 389 IPC),At ATM,12.0,1.0,1.0,1.0,November
161,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Attempt to commit,43.0,7.0,0.0,2.0,November
162,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Government Office,10.0,0.0,3.0,4.0,November
163,A - IPC Crime,THEFT (Sec.379 to 389 IPC),In Running Bus,65.0,0.0,18.0,18.0,November
164,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Tractors,75.0,12.0,10.0,6.0,November
165,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Mines,26.0,1.0,2.0,5.0,November
166,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Sand,1138.0,96.0,70.0,86.0,November
167,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Snatching,180.0,0.0,44.0,26.0,November
168,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Communication And Elec. Wire,252.0,21.0,28.0,30.0,November
169,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cattle,472.0,29.0,53.0,31.0,November
170,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cycle,91.0,12.0,5.0,6.0,November
171,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Lorries/Trucks,77.0,9.0,4.0,1.0,November
172,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Buses,8.0,2.0,0.0,0.0,November
173,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Cars / Jeeps,227.0,23.0,20.0,22.0,November
174,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Two Wheelers ,10029.0,1037.0,787.0,731.0,November
175,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobies - of Three Wheelers,266.0,21.0,18.0,17.0,November
176,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Accessories of Motor Vehicle,293.0,26.0,25.0,19.0,November
177,A - IPC Crime,THEFT (Sec.379 to 389 IPC),"Electronic Goods (Radio, TV, VCR, Acs, Office Automation Equipments)",1192.0,126.0,82.0,72.0,November
178,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Govt. Vehicle,3.0,0.0,0.0,0.0,November
179,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Fire Arms,9.0,0.0,4.0,0.0,November
180,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Explosives,0.0,0.0,0.0,0.0,November
181,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cultural - Idols,5.0,1.0,0.0,0.0,November
182,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cultural - Painting,1.0,0.0,0.0,0.0,November
183,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cultrual - Others,220.0,33.0,13.0,23.0,November
184,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Cash,534.0,57.0,42.0,48.0,November
185,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Jewellery,1513.0,148.0,150.0,159.0,November
186,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Other Items Not Included Above,1642.0,218.0,133.0,121.0,November
187,A - IPC Crime,THEFT (Sec.379 to 389 IPC),In Running Train,57.0,5.0,8.0,18.0,November
188,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Extortion,251.0,17.0,30.0,17.0,November
189,A - IPC Crime,THEFT (Sec.379 to 389 IPC),House Theft,1782.0,169.0,171.0,151.0,November
190,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Servant Theft,486.0,37.0,47.0,51.0,November
191,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Land Dispute,878.0,77.0,52.0,57.0,November
192,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Employee - Govt.,2.0,0.0,1.0,1.0,November
193,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Labour - Private Sector,3.0,1.0,0.0,1.0,November
194,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Labour - Public Sector,1.0,0.0,0.0,0.0,November
195,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Linguistic,2.0,1.0,0.0,0.0,November
196,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Political ,17.0,1.0,1.0,2.0,November
197,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Regional,5.0,0.0,0.0,0.0,November
198,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Sectarian,0.0,0.0,0.0,0.0,November
199,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Students,6.0,0.0,1.0,0.0,November
200,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Tribal,0.0,0.0,0.0,0.0,November
201,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Due to Village Disputes,24.0,3.0,2.0,1.0,November
202,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Communal,21.0,1.0,1.0,0.0,November
203,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Industrial,3.0,0.0,0.0,0.0,November
204,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Caste,7.0,0.0,0.0,2.0,November
205,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Agrarian,1.0,0.0,0.0,0.0,November
206,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Others,2206.0,209.0,141.0,155.0,November
207,A - IPC Crime,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC)",,0.0,0.0,0.0,0.0,November
