sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
237,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Petrol,0.0,0.0,0.0,0.0,December
238,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Petroleum Product,0.0,0.0,0.0,0.0,December
239,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Soft Drinks,0.0,0.0,0.0,0.0,December
240,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Spices,1.0,0.0,0.0,0.0,December
241,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Others,5.0,2.0,0.0,0.0,December
242,,AFFRAY (Sec. 160 IPC/194(2) BNS),,496.0,32.0,33.0,34.0,December
243,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Agricultural Produce,66.0,6.0,1.0,4.0,December
244,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Attemp to Commit,2.0,0.0,1.0,0.0,December
245,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Boat / Ship,0.0,0.0,0.0,0.0,December
246,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Dwelling House,15.0,2.0,1.0,0.0,December
247,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Educational Institution,2.0,0.0,0.0,0.0,December
248,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Govt. Property,9.0,1.0,1.0,0.0,December
249,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Industrial Establishment,1.0,0.0,0.0,0.0,December
250,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Place of worship,0.0,1.0,0.0,0.0,December
251,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Public Place,12.0,0.0,2.0,0.0,December
252,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Railway Property,0.0,0.0,0.0,0.0,December
253,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Vital Installation,0.0,0.0,0.0,0.0,December
254,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Warehouse (Godown),3.0,0.0,0.0,0.0,December
255,,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",Others,127.0,12.0,8.0,11.0,December
256,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",Attempt To Commit,3.0,1.0,0.0,0.0,December
257,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Contractor,1.0,0.0,0.0,0.0,December
258,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Domestic Servant,0.0,0.0,0.0,0.0,December
259,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Labourer,1.0,0.0,0.0,0.0,December
260,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Man (General),17.0,0.0,1.0,0.0,December
261,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Man (SC),1.0,0.0,0.0,0.0,December
262,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Man (ST),0.0,0.0,0.0,0.0,December
263,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Manager/Executive (Other Than Public Servant),0.0,0.0,0.0,0.0,December
264,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)","On Member of Clergy (Christian, Budhist, Jain, Sikh)",0.0,0.0,0.0,0.0,December
265,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",Member of Legislative Assembly / Council (MLA/MLC),0.0,0.0,0.0,0.0,December
266,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Member of Parliament (MP),0.0,0.0,0.0,0.0,December
267,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On other Dignitaries /Public Figures,2.0,0.0,0.0,0.0,December
268,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Press,1.0,0.0,0.0,0.0,December
269,,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",On Professional ,1.0,0.0,0.0,0.0,December
